0,00000000	1,00000000		0,00000000	1,00000000	0,00000000	0,00000000		0,00000000	0,48571429	0,51428571		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,85714286	0,14285714	0,00000000		0,00000000	1,00000000		0,63157895	0,36842105		1,00000000	0,00000000	0,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,00000000	0,00000000	0,50000000	0,50000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,64285714	0,35714286		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,44585987	0,55414013		1,00000000	0,00000000		0,88888889	0,11111111	0,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,03846154	0,96153846	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,57142857	0,42857143	0,00000000		0,00000000	1,00000000		0,56140351	0,43859649		1,00000000	0,00000000	0,00000000		0,00000000	0,30303030	0,69696970	0,00000000		0,00000000	0,00000000	1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,28571429	0,71428571		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,00000000	1,00000000		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,81481481	0,18518519		0,10191083	0,89808917		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,66666667	0,33333333	0,00000000		0,84615385	0,15384615	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,00000000	0,00000000	0,83333333	0,16666667		0,00000000	0,42857143	0,57142857		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		0,00636943	0,99363057		0,00000000	1,00000000		0,88888889	0,11111111	0,00000000		0,00000000	0,78787879	0,21212121	0,00000000		0,00000000	0,00000000	0,10169492	0,89830508		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,42857143	0,57142857		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,11627907	0,88372093	0,00000000		1,00000000	0,00000000	0,00000000		0,57142857	0,42857143	0,00000000		0,00000000	1,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	0,64406780	0,35593220		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,42857143	0,57142857	0,00000000		0,46496815	0,53503185		1,00000000	0,00000000		0,77777778	0,22222222	0,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	0,62711864	0,37288136		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,08536585	0,91463415	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,04347826	0,95652174	0,00000000		0,71428571	0,28571429	0,00000000		0,00000000	1,00000000		1,00000000	0,00000000		0,55555556	0,44444444	0,00000000		0,00000000	0,78787879	0,21212121	0,00000000		0,05128205	0,94871795	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,43902439	0,56097561	0,00000000	0,00000000		0,00000000	0,94285714	0,05714286		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,08280255	0,91719745		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,05128205	0,94871795	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,85714286	0,14285714		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,00000000	1,00000000		0,43859649	0,56140351		0,00000000	0,00000000	1,00000000		0,00000000	0,30303030	0,69696970	0,00000000		0,00000000	0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,28048780	0,71951220	0,00000000	0,00000000		0,00000000	0,80000000	0,20000000		1,00000000	0,00000000		0,00000000	0,20000000	0,80000000		0,46511628	0,53488372	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,26114650	0,73885350		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,83333333	0,16666667	0,00000000		0,00000000	0,00000000	0,67796610	0,32203390		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,00000000	0,50000000	0,50000000	0,00000000		0,00000000	0,54285714	0,45714286		1,00000000	0,00000000		0,40000000	0,60000000	0,00000000		0,00000000	1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,71428571	0,28571429	0,00000000		0,10828025	0,89171975		0,70175439	0,29824561		0,00000000	0,00000000	1,00000000		0,00000000	0,71212121	0,28787879	0,00000000		0,00000000	0,00000000	0,54237288	0,45762712		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,00000000	0,50000000	0,50000000	0,00000000		0,00000000	0,60000000	0,40000000		1,00000000	0,00000000		0,00000000	1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,66666667	0,33333333		0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,96969697	0,03030303	0,00000000		0,00000000	0,29166667	0,70833333	0,00000000		1,00000000	0,00000000	0,00000000		
