0,00000000	0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,34813618	0,65186382	0,00000000		0,00000000	0,88729357	0,11270643		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000		0,00000000	0,51621166	0,48378834		0,00000000	1,00000000	0,00000000		0,00000000	0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,00000000	1,00000000		
0,00000000	0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,40658334	0,59341666		1,00000000	0,00000000		0,00000000	0,96480455	0,03519545		0,00000000	1,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000		
0,00000000	0,81405443	0,18594557		0,00000000	1,00000000		0,00000000	1,00000000	0,00000000	0,00000000		0,61746200	0,38253800	0,00000000		0,39452810	0,60547190	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,13661788	0,86338212	0,00000000		1,00000000	0,00000000		0,91414622	0,08585378	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000		
0,00000000	0,13590000	0,86410000		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,43791145	0,56208855	0,00000000		0,36845265	0,63154735	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,00000000	1,00000000		0,98803250	0,01196750	0,00000000		0,00000000	1,00000000	0,00000000		0,00000000	1,00000000	0,00000000	0,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000		
0,00000000	0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	1,00000000	0,00000000	0,00000000		0,79701254	0,20298746	0,00000000		0,29022631	0,70977369	0,00000000		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,77875468	0,22124532	0,00000000		0,00000000	1,00000000		0,98803250	0,01196750	0,00000000		1,00000000	0,00000000	0,00000000		0,00000000	1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000		
0,00000000	0,03902079	0,96097921		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,79701254	0,20298746	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,16872472	0,83127528	0,00000000		1,00000000	0,00000000		0,84025994	0,15974006	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000		
0,00000000	0,91093363	0,08906637		0,00000000	1,00000000		0,00000000	0,00000000	1,00000000	0,00000000		0,34813618	0,65186382	0,00000000		0,45971672	0,54028328	0,00000000		0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,10451104	0,89548896	0,00000000		0,00000000	1,00000000		0,69248738	0,30751262	0,00000000		0,00000000	1,00000000	0,00000000		0,00000000	1,00000000	0,00000000	0,00000000		0,00000000	1,00000000	0,00000000		0,00000000	1,00000000		
0,00000000	0,62029602	0,37970398		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,68135803	0,31864197	0,00000000		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,10451104	0,89548896	0,00000000		0,00000000	1,00000000		0,24916969	0,75083031	0,00000000		0,00000000	1,00000000	0,00000000		0,00000000	1,00000000	0,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000		
0,00000000	0,52341681	0,47658319		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,92579505	0,07420495		0,00000000	0,99362213	0,00637787		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00412775	0,99587225		1,00000000	0,00000000		0,24916969	0,75083031	0,00000000		0,00000000	1,00000000	0,00000000		0,00000000	0,00000000	1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000		
0,00000000	0,23277920	0,76722080		1,00000000	0,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,59515396	0,40484604		0,00000000	0,57564087	0,42435913		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,64805669	0,35194331		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000	0,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		0,00000000	1,00000000		
0,00000000	0,62029602	0,37970398		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,12369799	0,87630201	0,00000000		0,74654665	0,25345335	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		0,00000000	0,36633778	0,63366222		1,00000000	0,00000000		0,76637366	0,23362634	0,00000000		0,00000000	1,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000		
0,16772675	0,83227325	0,00000000		0,00000000	1,00000000		0,00000000	0,00000000	0,00000000	1,00000000		0,00000000	0,85966683	0,14033317		0,85084844	0,14915156	0,00000000		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000		
0,89324244	0,10675756	0,00000000		0,00000000	1,00000000		0,00000000	0,00000000	1,00000000	0,00000000		0,00000000	0,92579505	0,07420495		0,73350892	0,26649108	0,00000000		1,00000000	0,00000000		0,00000000	0,00000000	1,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000		
