0,92092898	0,07907102	0,00000000		0,00000000	0,40405874	0,59594126		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,22287242	0,77712758	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,00000000	0,87328824	0,12671176		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,03556475	0,96443525	0,00000000		0,98512397	0,01487603	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,00000000	0,24764890	0,75235110		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,62935458	0,37064542	0,00000000		0,00000000	0,00000000	1,00000000		0,90247934	0,09752066	0,00000000	0,00000000		0,84231806	0,15768194	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,00000000	0,56046857	0,43953143		1,00000000	0,00000000	0,00000000	0,00000000		0,94339623	0,05660377	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,00000000	0,56046857	0,43953143		0,98512397	0,01487603	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,41018009	0,58981991	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,03556475	0,96443525	0,00000000		0,98512397	0,01487603	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,62935458	0,37064542	0,00000000		0,00000000	0,09123907	0,90876093		0,98512397	0,01487603	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,00000000	0,56046857	0,43953143		0,94380165	0,05619835	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,22287242	0,77712758	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,22287242	0,77712758	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,24058871	0,75941129	0,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,33778018	0,66221982	0,00000000		0,00000000	0,00000000	1,00000000		0,98512397	0,01487603	0,00000000	0,00000000		0,84231806	0,15768194	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,62935458	0,37064542	0,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000	0,00000000		0,84231806	0,15768194	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,92092898	0,07907102	0,00000000		0,00000000	0,40405874	0,59594126		1,00000000	0,00000000	0,00000000	0,00000000		0,94339623	0,05660377	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,33778018	0,66221982	0,00000000		0,00000000	0,00000000	1,00000000		0,90247934	0,09752066	0,00000000	0,00000000		0,94339623	0,05660377	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,92092898	0,07907102	0,00000000		0,00000000	0,00000000	1,00000000		0,98512397	0,01487603	0,00000000	0,00000000		0,94339623	0,05660377	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,62935458	0,37064542	0,00000000		0,00000000	0,56046857	0,43953143		0,90247934	0,09752066	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,92092898	0,07907102	0,00000000		0,00000000	0,09123907	0,90876093		0,98512397	0,01487603	0,00000000	0,00000000		0,84231806	0,15768194	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,00000000	0,24764890	0,75235110		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,92092898	0,07907102	0,00000000		0,00000000	0,71687840	0,28312160		0,90247934	0,09752066	0,00000000	0,00000000		0,74123989	0,25876011	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,00000000	0,56046857	0,43953143		0,81983471	0,18016529	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,22287242	0,77712758	0,00000000		0,94380165	0,05619835	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,00000000	0,56046857	0,43953143		0,94380165	0,05619835	0,00000000	0,00000000		0,84231806	0,15768194	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,82373751	0,17626249	0,00000000		0,00000000	0,40405874	0,59594126		0,98512397	0,01487603	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,82373751	0,17626249	0,00000000		0,00000000	0,56046857	0,43953143		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,00000000	0,87328824	0,12671176		0,94380165	0,05619835	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,03556475	0,96443525	0,00000000		0,94380165	0,05619835	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,62935458	0,37064542	0,00000000		0,00000000	0,56046857	0,43953143		0,98512397	0,01487603	0,00000000	0,00000000		0,84231806	0,15768194	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,82373751	0,17626249	0,00000000		0,00000000	0,00000000	1,00000000		0,98512397	0,01487603	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,53216311	0,46783689	0,00000000		0,00000000	0,00000000	1,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,03556475	0,96443525	0,00000000		0,98512397	0,01487603	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,00000000	0,87328824	0,12671176		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,53216311	0,46783689	0,00000000		0,00000000	0,40405874	0,59594126		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,03556475	0,96443525	0,00000000		0,98512397	0,01487603	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,22287242	0,77712758	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,92092898	0,07907102	0,00000000		0,00000000	0,56046857	0,43953143		0,98512397	0,01487603	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,00000000	0,40405874	0,59594126		1,00000000	0,00000000	0,00000000	0,00000000		0,94339623	0,05660377	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		0,94339623	0,05660377	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,00000000	0,87328824	0,12671176		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000	0,00000000		0,00000000	0,40405874	0,59594126		0,94380165	0,05619835	0,00000000	0,00000000		0,64016173	0,35983827	0,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
