0,56471341	0,43528659		0,48938905	0,51061095		0,39043978	0,60956022		0,46415985	0,53584015		0,44621561	0,55378439		1,00000000	0,00000000		0,87136584	0,12863416		1,00000000	0,00000000	0,00000000		
0,63670452	0,36329548		0,60493851	0,39506149		0,13298770	0,86701230		0,72710426	0,27289574		0,41382560	0,58617440		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,74848019	0,25151981		0,81035979	0,18964021		0,00000000	1,00000000		1,00000000	0,00000000		0,40765607	0,59234393		0,95665592	0,04334408		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,83373282	0,16626718		0,87455394	0,12544606		0,00000000	1,00000000		1,00000000	0,00000000		0,34287605	0,65712395		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,39799716	0,60200284		0,42519490	0,57480510		0,00000000	1,00000000		0,59626111	0,40373889		0,06062026	0,93937974		1,00000000	0,00000000		0,91920499	0,08079501		1,00000000	0,00000000	0,00000000		
0,73142966	0,26857034		0,75900447	0,24099553		0,00000000	1,00000000		0,93846626	0,06153374		0,44621561	0,55378439		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,67270007	0,32729993		0,63917539	0,36082461		0,16357606	0,83642394		0,71578129	0,28421871		0,52796182	0,47203818		0,59849416	0,40150584		0,87242893	0,12757107		1,00000000	0,00000000	0,00000000		
0,78258124	0,21741876		0,80608018	0,19391982		0,00000000	1,00000000		0,89569062	0,10430938		0,46163942	0,53836058		0,95625213	0,04374787		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,30516652	0,69483348		0,22405323	0,77594677		0,29612565	0,70387435		0,09930877	0,90069123		0,21023126	0,78976874		1,00000000	0,00000000		0,17291426	0,82708574		1,00000000	0,00000000	0,00000000		
0,34116207	0,65883793		0,31392504	0,68607496		0,00000000	1,00000000		0,31192889	0,68807111		0,14853600	0,85146400		1,00000000	0,00000000		0,53861798	0,46138202		1,00000000	0,00000000	0,00000000		
0,56471341	0,43528659		0,48510944	0,51489056		0,42612620	0,57387380		0,52580711	0,47419289		0,55418230	0,44581770		0,21206709	0,78793291		0,77143517	0,22856483		1,00000000	0,00000000	0,00000000		
0,79773726	0,20226274		0,78040252	0,21959748		0,17122316	0,82877684		0,87304469	0,12695531		0,61741994	0,38258006		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,82426030	0,17573970		0,84031706	0,15968294		0,00000000	1,00000000		0,87178658	0,12821342		0,62050470	0,37949530		0,43697814	0,56302186		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,84509983	0,15490017		0,82319862	0,17680138		0,26553728	0,73446272		0,82146229	0,17853771		0,68682710	0,31317290		0,78019968	0,21980032		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,85267784	0,14732216		0,82747823	0,17252177		0,30377274	0,69622726		0,81768797	0,18231203		0,75160712	0,24839288		0,86257284	0,13742716		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,69164510	0,30835490		0,72904720	0,27095280		0,00000000	1,00000000		0,98250001	0,01749999		0,41382560	0,58617440		0,35662393	0,64337607		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,80531527	0,19468473		0,92162964	0,07837036		0,00000000	1,00000000		1,00000000	0,00000000		0,33670653	0,66329347		0,00000000	1,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,48324979	0,51675021		0,52790554	0,47209446		0,00000000	1,00000000		0,76107315	0,23892685		0,13465457	0,86534543		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,67080557	0,32919443		0,75900447	0,24099553		0,00000000	1,00000000		1,00000000	0,00000000		0,20868887	0,79131113		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000		1,00000000	0,00000000		0,45161651	0,54838349		1,00000000	0,00000000		0,85186191	0,14813809		0,39013850	0,60986150		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,77310872	0,22689128		0,67769188	0,32230812		0,71161761	0,28838239		0,59626111	0,40373889		0,72847140	0,27152860		0,80604224	0,19395776		0,91814190	0,08185810		1,00000000	0,00000000	0,00000000		
0,78258124	0,21741876		0,73760642	0,26239358		0,35985141	0,64014859		0,76987990	0,23012010		0,66831853	0,33168147		0,96109761	0,03890239		0,87242893	0,12757107		1,00000000	0,00000000	0,00000000		
0,44725423	0,55274577		0,46371139	0,53628861		0,00000000	1,00000000		0,64658540	0,35341460		0,14545124	0,85454876		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000		1,00000000	0,00000000		0,50769518	0,49230482		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,61207598	0,38792402		0,52362593	0,47637407		0,52553839	0,47446161		0,43144907	0,56855093		0,54955516	0,45044484		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,38852465	0,61147535		0,35244153	0,64755847		0,03612454	0,96387546		0,37609235	0,62390765		0,27809604	0,72190396		1,00000000	0,00000000		0,77887682	0,22112318		1,00000000	0,00000000	0,00000000		
0,98908205	0,01091795		0,95158691	0,04841309		0,56632288	0,43367712		0,92714330	0,07285670		0,88733668	0,11266332		0,68450144	0,31549856		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000		0,99010340	0,00989660		0,76259822	0,23740178		0,92714330	0,07285670		0,99530338	0,00469662		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,78258124	0,21741876		0,77184330	0,22815670		0,11004642	0,88995358		0,74345965	0,25654035		0,58657231	0,41342769		0,93444747	0,06555253		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,90761843	0,09238157		0,84031706	0,15968294		0,66063701	0,33936299		0,77491233	0,22508767		0,82718381	0,17281619		0,62070261	0,37929739		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,96255901	0,03744099		0,92590925	0,07409075		0,51279324	0,48720676		0,85291497	0,14708503		0,96599813	0,03400187		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,52113985	0,47886015		0,44659295	0,55340705		0,35475335	0,64524665		0,47170850	0,52829150		0,35521511	0,64478489		0,66875363	0,33124637		0,86286110	0,13713890		1,00000000	0,00000000	0,00000000		
0,78637024	0,21362976		0,67341227	0,32658773		0,85181429	0,14818571		0,52203278	0,47796722		0,64055566	0,35944434		0,46362829	0,53637171		0,78738156	0,21261844		1,00000000	0,00000000	0,00000000		
0,81478779	0,18521221		0,77612291	0,22387709		0,34455723	0,65544277		0,68810293	0,31189707		0,69608139	0,30391861		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,60449797	0,39550203		0,55786280	0,44213720		0,21455667	0,78544333		0,52832332	0,47167668		0,42153751	0,57846249		1,00000000	0,00000000		0,72253293	0,27746707		1,00000000	0,00000000	0,00000000		
0,40178617	0,59821383		0,42091529	0,57908471		0,00000000	1,00000000		0,53209764	0,46790236		0,17938363	0,82061637		1,00000000	0,00000000		0,63429628	0,36570372		1,00000000	0,00000000	0,00000000		
0,38663014	0,61336986		0,30536582	0,69463418		0,32926304	0,67073696		0,38489910	0,61510090		0,21177364	0,78822636		0,90658596	0,09341404		0,54499653	0,45500347		1,00000000	0,00000000	0,00000000		
0,21991389	0,78008611		0,25829011	0,74170989		0,00000000	1,00000000		0,37735046	0,62264954		0,00000000	1,00000000		0,85288188	0,14711812		0,59070950	0,40929050		1,00000000	0,00000000	0,00000000		
0,65186054	0,34813946		0,62633656	0,37366344		0,10239933	0,89760067		0,59877732	0,40122268		0,48323276	0,51676724		0,78989064	0,21010936		0,77675064	0,22324936		1,00000000	0,00000000	0,00000000		
0,75037469	0,24962531		0,77612291	0,22387709		0,00000000	1,00000000		0,92462708	0,07537292		0,46780895	0,53219105		0,00000000	1,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,89056790	0,10943210		0,91307042	0,08692958		0,00000000	1,00000000		0,98627433	0,01372567		0,68682710	0,31317290		1,00000000	0,00000000		0,91601572	0,08398428		1,00000000	0,00000000	0,00000000		
0,89814591	0,10185409		0,91307042	0,08692958		0,02847745	0,97152255		0,98250001	0,01749999		0,68374234	0,31625766		1,00000000	0,00000000		0,91814190	0,08185810		1,00000000	0,00000000	0,00000000		
0,96255901	0,03744099		1,00000000	0,00000000		0,00000000	1,00000000		1,00000000	0,00000000		0,61741994	0,38258006		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,51924534	0,48075466		0,48082983	0,51917017		0,11004642	0,88995358		0,32073564	0,67926436		0,31665557	0,68334443		0,14423037	0,85576963		0,54393344	0,45606656		1,00000000	0,00000000	0,00000000		
0,59313095	0,40686905		0,61777734	0,38222266		0,00000000	1,00000000		0,69565158	0,30434842		0,21485840	0,78514160		0,78343000	0,21657000		0,91388953	0,08611047		1,00000000	0,00000000	0,00000000		
0,84131083	0,15868917		0,83175784	0,16824216		0,17632122	0,82367878		0,95104733	0,04895267		0,68836948	0,31163052		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,54576838	0,45423162		0,52362593	0,47637407		0,00553618	0,99446382		0,54216250	0,45783750		0,32128272	0,67871728		1,00000000	0,00000000		0,96491796	0,03508204		1,00000000	0,00000000	0,00000000		
0,61586499	0,38413501		0,60921812	0,39078188		0,00000000	1,00000000		0,70697454	0,29302546		0,34596082	0,65403918		0,85207430	0,14792570		0,91920499	0,08079501		1,00000000	0,00000000	0,00000000		
0,65375504	0,34624496		0,62633656	0,37366344		0,11259546	0,88740454		0,73842722	0,26157278		0,47860562	0,52139438		0,95463697	0,04536303		0,98724289	0,01275711		1,00000000	0,00000000	0,00000000		
0,64049353	0,35950647		0,56214241	0,43785759		0,47710681	0,52289319		0,57109896	0,42890104		0,52950420	0,47049580		1,00000000	0,00000000		0,73210076	0,26789924		1,00000000	0,00000000	0,00000000		
0,72195715	0,27804285		0,67769188	0,32230812		0,28592953	0,71407047		0,68810293	0,31189707		0,50791086	0,49208914		0,44141983	0,55858017		0,95216085	0,04783915		1,00000000	0,00000000	0,00000000		
0,46619926	0,53380074		0,45943178	0,54056822		0,00000000	1,00000000		0,57613139	0,42386861		0,25804508	0,74195492		0,00000000	1,00000000		0,96066559	0,03933441		1,00000000	0,00000000	0,00000000		
0,71059013	0,28940987		0,58782007	0,41217993		0,82887302	0,17112698		0,52454900	0,47545100		0,75314950	0,24685050		0,38448544	0,61551456		0,68426161	0,31573839		1,00000000	0,00000000	0,00000000		
0,74090218	0,25909782		0,72904720	0,27095280		0,08200709	0,91799291		0,79000961	0,20999039		0,62050470	0,37949530		0,70267199	0,29732801		0,86711347	0,13288653		1,00000000	0,00000000	0,00000000		
0,70490662	0,29509338		0,59209968	0,40790032		0,78044144	0,21955856		0,49183821	0,50816179		0,75314950	0,24685050		1,00000000	0,00000000		0,58752022	0,41247978		1,00000000	0,00000000	0,00000000		
0,60828698	0,39171302		0,51934632	0,48065368		0,52298936	0,47701064		0,54090439	0,45909561		0,60045375	0,39954625		1,00000000	0,00000000		0,63854865	0,36145135		1,00000000	0,00000000	0,00000000		
0,71627364	0,28372636		0,69908993	0,30091007		0,11514449	0,88485551		0,93595005	0,06404995		0,34596082	0,65403918		0,91506555	0,08493445		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,62912651	0,37087349		0,66485305	0,33514695		0,00000000	1,00000000		0,94098248	0,05901752		0,29197747	0,70802253		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,54197938	0,45802062		0,51934632	0,48065368		0,01573230	0,98426770		0,59122868	0,40877132		0,28118080	0,71881920		1,00000000	0,00000000		0,86923966	0,13076034		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		0,87808239	0,12191761		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000		1,00000000	0,00000000		0,45926360	0,54073640		1,00000000	0,00000000		1,00000000	0,00000000		0,95625213	0,04374787		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000		1,00000000	0,00000000		0,05906582	0,94093418		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000		1,00000000	0,00000000		0,00000000	1,00000000		1,00000000	0,00000000		0,86265858	0,13734142		0,74628131	0,25371869		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,95119199	0,04880801		0,91735003	0,08264997		0,46691069	0,53308931		0,92714330	0,07285670		0,81947190	0,18052810		0,36793005	0,63206995		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000		1,00000000	0,00000000		0,37514559	0,62485441		1,00000000	0,00000000		0,88733668	0,11266332		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
1,00000000	0,00000000		1,00000000	0,00000000		0,00000000	1,00000000		1,00000000	0,00000000		0,74389521	0,25610479		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000	0,00000000		
0,73900767	0,26099233		0,69053071	0,30946929		0,34965529	0,65034471		0,63148811	0,36851189		0,63438614	0,36561386		1,00000000	0,00000000		0,94578230	0,05421770		1,00000000	0,00000000	0,00000000		
0,80152627	0,19847373		0,72476759	0,27523241		0,60710737	0,39289263		0,65790836	0,34209164		0,68374234	0,31625766		1,00000000	0,00000000		0,96491796	0,03508204		1,00000000	0,00000000	0,00000000		
