0,00000000	1,00000000		0,99981503	0,00018497		0,33127729	0,66872271		1,00000000	0,00000000		0,00000000	1,00000000		0,01295687	0,98704313		0,00000000	1,00000000		0,96675167	0,03324833		0,00000000	1,00000000		0,59370402	0,40629598		0,23564689	0,76435311		0,00000000	1,00000000		0,14803479	0,85196521		1,00000000	0,00000000	0,00000000		
0,33299311	0,66700689		0,96718704	0,03281296		1,00000000	0,00000000		1,00000000	0,00000000		0,68608477	0,31391523		0,15264811	0,84735189		0,02812240	0,97187760		1,00000000	0,00000000		0,95015935	0,04984065		0,88955324	0,11044676		0,20906811	0,79093189		0,00000000	1,00000000		0,17363830	0,82636170		1,00000000	0,00000000	0,00000000		
0,36198971	0,63801029		0,69684078	0,30315922		0,00000000	1,00000000		0,79109131	0,20890869		0,64528238	0,35471762		0,01295687	0,98704313		0,00000000	1,00000000		0,87329690	0,12670310		0,00000000	1,00000000		0,58431198	0,41568802		0,26222566	0,73777434		0,00000000	1,00000000		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,88794762	0,11205238		0,16381844	0,83618156		1,00000000	0,00000000		0,15565359	0,84434641		0,00000000	1,00000000		0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	1,00000000		0,08653393	0,91346607		0,71406486	0,28593514		0,00000000	1,00000000		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,30399652	0,69600348		0,58963451	0,41036549		0,00000000	1,00000000		0,34191235	0,65808765		0,00000000	1,00000000		0,01295687	0,98704313		0,06848217	0,93151783		0,45275046	0,54724954		0,36343516	0,63656484		0,90364130	0,09635870		0,23564689	0,76435311		0,12430707	0,87569293		0,71131184	0,28868816		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,97650932	0,02349068		0,28343190	0,71656810		1,00000000	0,00000000		0,19645599	0,80354401		0,00000000	1,00000000		0,00000000	1,00000000		0,68638737	0,31361263		0,20045622	0,79954378		0,33307495	0,66692505		0,20906811	0,79093189		0,18625319	0,81374681		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,92523676	0,07476324		0,28343190	0,71656810		1,00000000	0,00000000		0,84929437	0,15070563		0,29233935	0,70766065		0,16649875	0,83350125		0,87329690	0,12670310		0,18959096	0,81040904		0,68527640	0,31472360		0,28880444	0,71119556		0,00000000	1,00000000		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,79472477	0,20527523		0,00000000	1,00000000		0,97824922	0,02175078		0,00000000	1,00000000		0,19921185	0,80078815		0,17226443	0,82773557		0,82656952	0,17343048		0,98275513	0,01724487		0,73223659	0,26776341		0,18248933	0,81751067		0,00000000	1,00000000		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		1,00000000	0,00000000		0,95326730	0,04673270		1,00000000	0,00000000		0,80849197	0,19150803		0,01295687	0,98704313		0,00000000	1,00000000		0,92002429	0,07997571		0,18959096	0,81040904		0,69701645	0,30298355		0,12933178	0,87066822		0,18625319	0,81374681		0,18217280	0,81782720		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		1,00000000	0,00000000		0,71404037	0,28595963		1,00000000	0,00000000		0,76768957	0,23231043		0,00000000	1,00000000		0,00000000	1,00000000		1,00000000	0,00000000		0,33083937	0,66916063		0,22271849	0,77728151		0,31538322	0,68461678		0,00000000	1,00000000		0,18217280	0,81782720		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,79006363	0,20993637		0,64227229	0,35772771		0,90338606	0,09661394		0,48207278	0,51792722		0,00000000	1,00000000		0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	1,00000000		0,56787591	0,43212409		0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		1,00000000	0,00000000		0,59442691	0,40557309		1,00000000	0,00000000		0,89009677	0,10990323		0,57172182	0,42827818		0,21838987	0,78161013		1,00000000	0,00000000		0,63506673	0,36493327		0,74397664	0,25602336		0,00000000	1,00000000		0,20948299	0,79051701		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,99049275	0,00950725		0,37912267	0,62087733		1,00000000	0,00000000		1,00000000	0,00000000		0,19921185	0,80078815		0,02812240	0,97187760		0,92002429	0,07997571		0,37430043	0,62569957		0,60309606	0,39690394		0,00000000	1,00000000		0,14753686	0,85246314		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,99049275	0,00950725		0,42696806	0,57303194		1,00000000	0,00000000		1,00000000	0,00000000		0,00000000	1,00000000		0,00000000	1,00000000		0,26584092	0,73415908		0,00000000	1,00000000		0,65005625	0,34994375		0,00000000	1,00000000		0,27917238	0,72082762		0,00294828	0,99705172		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,92523676	0,07476324		0,45089075	0,54910925		1,00000000	0,00000000		0,60447998	0,39552002		0,00000000	1,00000000		0,00000000	1,00000000		0,92002429	0,07997571		0,00000000	1,00000000		0,15697422	0,84302578		0,00000000	1,00000000		0,07010421	0,92989579		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,02127976	0,97872024		0,95320361	0,04679639		0,00000000	1,00000000		1,00000000	0,00000000		0,19645599	0,80354401		0,00000000	1,00000000		0,00000000	1,00000000		0,87329690	0,12670310		0,75458462	0,24541538		0,20393442	0,79606558		0,00000000	1,00000000		0,16302339	0,83697661		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,90193104	0,09806896		0,00000000	1,00000000		0,52907025	0,47092975		0,00000000	1,00000000		0,01295687	0,98704313		0,00000000	1,00000000		0,73311475	0,26688525		0,20045622	0,79954378		0,46221548	0,53778452		0,15591056	0,84408944		0,34111850	0,65888150		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	1,00000000		0,52907025	0,47092975		0,07404880	0,92595120		0,00000000	1,00000000		0,00000000	1,00000000		0,40602307	0,59397693		0,47208779	0,52791221		0,36829509	0,63170491		0,00000000	1,00000000		0,40306462	0,59693538		0,03708628	0,96291372		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		1,00000000	0,00000000		0,21166382	0,78833618		1,00000000	0,00000000		0,35966559	0,64033441		0,00000000	1,00000000		0,00000000	1,00000000		0,77984214	0,22015786		0,31997411	0,68002589		0,00000000	1,00000000		0,00000000	1,00000000		0,20948299	0,79051701		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,01403061	0,98596939		0,35191625	0,64808375		0,02028228	0,97971772		1,00000000	0,00000000		0,03324640	0,96675360		0,10608436	0,89391564		0,00000000	1,00000000		1,00000000	0,00000000		0,53727936	0,46272064		0,72049654	0,27950346		0,44827710	0,55172290		0,00000000	1,00000000		0,52355282	0,47644718		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		1,00000000	0,00000000		0,69011768	0,30988232		1,00000000	0,00000000		0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	1,00000000		1,00000000	0,00000000		0,05920781	0,94079219		0,59135601	0,40864399		0,10275300	0,89724700		0,00000000	1,00000000		0,63450133	0,36549867		1,00000000	0,00000000	0,00000000		
0,52872011	0,47127989		0,02563628	0,97436372		0,00000000	1,00000000		0,79109131	0,20890869		0,60447998	0,39552002		0,37615409	0,62384591		0,22992124	0,77007876		1,00000000	0,00000000		0,18959096	0,81040904		0,86137712	0,13862288		0,26222566	0,73777434		0,00000000	1,00000000		0,65157034	0,34842966		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,92989790	0,07010210		0,49873614	0,50126386		1,00000000	0,00000000		0,64528238	0,35471762		0,18989910	0,81010090		0,00000000	1,00000000		1,00000000	0,00000000		0,50468358	0,49531642		1,00000000	0,00000000		0,04959545	0,95040455		0,00000000	1,00000000		0,19924180	0,80075820		1,00000000	0,00000000	0,00000000		
0,58671329	0,41328671		1,00000000	0,00000000		0,11597305	0,88402695		0,94081764	0,05918236		0,89009677	0,10990323		0,31096484	0,68903516		0,25298396	0,74701604		1,00000000	0,00000000		0,75458462	0,24541538		0,99521367	0,00478633		0,10275300	0,89724700		0,00000000	1,00000000		0,23337980	0,76662020		1,00000000	0,00000000	0,00000000		
0,11551868	0,88448132		0,95320361	0,04679639		0,00000000	1,00000000		0,52907025	0,47092975		0,84929437	0,15070563		0,26440110	0,73559890		0,11460762	0,88539238		0,96675167	0,03324833		0,53727936	0,46272064		1,00000000	0,00000000		0,02301667	0,97698333		0,00000000	1,00000000		0,52355282	0,47644718		1,00000000	0,00000000	0,00000000		
0,44173033	0,55826967		0,84133619	0,15866381		0,00000000	1,00000000		0,00000000	1,00000000		0,00000000	1,00000000		0,17127361	0,82872639		0,07424785	0,92575215		0,07893139	0,92106861		0,25478254	0,74521746		1,00000000	0,00000000		0,00000000	1,00000000		0,00000000	1,00000000		0,54915633	0,45084367		1,00000000	0,00000000	0,00000000		
0,19525930	0,80474070		0,97184818	0,02815182		0,00000000	1,00000000		1,00000000	0,00000000		0,97170156	0,02829844		0,00000000	1,00000000		0,00000000	1,00000000		0,68638737	0,31361263		0,76544988	0,23455012		0,79093683	0,20906317		0,55459221	0,44540779		0,00000000	1,00000000		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,26050164	0,73949836		0,99515389	0,00484611		1,00000000	0,00000000		1,00000000	0,00000000		0,93089916	0,06910084		0,38546684	0,61453316		0,35676622	0,64323378		1,00000000	0,00000000		0,87410251	0,12589749		0,99051765	0,00948235		0,28880444	0,71119556		0,24819931	0,75180069		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,91125333	0,08874667		0,00000000	1,00000000		0,64136499	0,35863501		0,40046798	0,59953202		0,00000000	1,00000000		0,00000000	1,00000000		0,54620522	0,45379478		0,42862674	0,57137326		0,86137712	0,13862288		0,00000000	1,00000000		0,00000000	1,00000000		0,40406982	0,59593018		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		1,00000000	0,00000000		0,85757653	0,14242347		1,00000000	0,00000000		0,84929437	0,15070563		0,15264811	0,84735189		0,27604668	0,72395332		1,00000000	0,00000000		0,18959096	0,81040904		0,81441693	0,18558307		0,23564689	0,76435311		0,00000000	1,00000000		0,19924180	0,80075820		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	1,00000000		0,06117549	0,93882451		0,64528238	0,35471762		0,00000000	1,00000000		0,00000000	1,00000000		0,92002429	0,07997571		0,00000000	1,00000000		0,57961596	0,42038404		0,00000000	1,00000000		0,29465891	0,70534109		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,05752550	0,94247450		1,00000000	0,00000000		0,49873614	0,50126386		0,69751236	0,30248764		0,44127038	0,55872962		0,00000000	1,00000000		0,00000000	1,00000000		1,00000000	0,00000000		0,22218675	0,77781325		0,29785480	0,70214520		0,10275300	0,89724700		0,16302339	0,83697661		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		0,94388133	0,05611867		0,49873614	0,50126386		1,00000000	0,00000000		0,52287518	0,47712482		0,36684134	0,63315866		0,06848217	0,93151783		0,31256831	0,68743169		0,20045622	0,79954378		1,00000000	0,00000000		0,00000000	1,00000000		0,17076666	0,82923334		0,27605230	0,72394770		1,00000000	0,00000000	0,00000000		
0,00000000	1,00000000		1,00000000	0,00000000		0,00000000	1,00000000		0,62264920	0,37735080		0,00000000	1,00000000		0,00000000	1,00000000		0,03965376	0,96034624		0,00000000	1,00000000		0,87410251	0,12589749		0,65005625	0,34994375		0,00000000	1,00000000		0,07010421	0,92989579		0,00000000	1,00000000		1,00000000	0,00000000	0,00000000		
0,10826953	0,89173047		0,95786475	0,04213525		0,00000000	1,00000000		0,71622815	0,28377185		0,27806079	0,72193921		0,43203058	0,56796942		0,16073307	0,83926693		0,92002429	0,07997571		0,66766252	0,33233748		0,93181741	0,06818259		0,07617423	0,92382577		0,17076666	0,82923334		0,09682779	0,90317221		1,00000000	0,00000000	0,00000000		
0,13001697	0,86998303		0,95320361	0,04679639		0,37912267	0,62087733		0,43549130	0,56450870		0,68608477	0,31391523		0,10608436	0,89391564		0,00000000	1,00000000		1,00000000	0,00000000		0,31997411	0,68002589		0,72049654	0,27950346		0,23564689	0,76435311		0,00000000	1,00000000		0,39553531	0,60446469		1,00000000	0,00000000	0,00000000		
0,27499993	0,72500007		1,00000000	0,00000000		0,00000000	1,00000000		1,00000000	0,00000000		0,27806079	0,72193921		0,19921185	0,80078815		0,07424785	0,92575215		0,68638737	0,31361263		0,86323724	0,13676276		0,83789703	0,16210297		0,10275300	0,89724700		0,24045605	0,75954395		0,46381132	0,53618868		1,00000000	0,00000000	0,00000000		
0,44173033	0,55826967		1,00000000	0,00000000		0,04420498	0,95579502		0,90338606	0,09661394		0,76768957	0,23231043		0,33890309	0,66109691		0,21838987	0,78161013		0,92002429	0,07997571		0,77631514	0,22368486		0,92007736	0,07992264		0,02301667	0,97698333		0,44952422	0,55047578		0,07975879	0,92024121		1,00000000	0,00000000	0,00000000		
0,42723204	0,57276796		1,00000000	0,00000000		1,00000000	0,00000000		1,00000000	0,00000000		0,76768957	0,23231043		0,38546684	0,61453316		0,09731057	0,90268943		0,96675167	0,03324833		0,85237198	0,14762802		1,00000000	0,00000000		0,00000000	1,00000000		0,31014544	0,68985456		0,22484530	0,77515470		1,00000000	0,00000000	0,00000000		
